+------------------+------------+-----------+----------------------+-------------------------+---------------------+
| department_name  | shift_date | slot      | staff_type           | subtype                 | number_of_personnel |
| Pulmonology      | 2026-05-24 | morning   | nurse                | nursing assistant       |                   6 |
| Pulmonology      | 2026-05-24 | night     | administrative staff | Appointment Scheduler   |                   1 |
| Pulmonology      | 2026-05-24 | night     | administrative staff | Inventory Manager       |                   1 |
| Pulmonology      | 2026-05-24 | night     | doctor               | Endocrinology           |                   1 |
| Pulmonology      | 2026-05-24 | night     | doctor               | Gynecology              |                   1 |
| Pulmonology      | 2026-05-24 | night     | doctor               | Oncology                |                   1 |
| Pulmonology      | 2026-05-24 | night     | nurse                | nursing assistant       |                   6 |
| Radiology        | 2026-05-18 | afternoon | administrative staff | Inventory Manager       |                   1 |
| Radiology        | 2026-05-18 | afternoon | administrative staff | Procurement Officer     |                   1 |
| Radiology        | 2026-05-18 | afternoon | doctor               | Gynecology              |                   1 |
| Radiology        | 2026-05-18 | afternoon | doctor               | Neurology               |                   1 |
| Radiology        | 2026-05-18 | afternoon | doctor               | Pediatrician            |                   1 |
| Radiology        | 2026-05-18 | afternoon | nurse                | head nurse              |                   1 |
| Radiology        | 2026-05-18 | afternoon | nurse                | nurse                   |                   3 |
| Radiology        | 2026-05-18 | afternoon | nurse                | nursing assistant       |                   2 |
| Radiology        | 2026-05-18 | morning   | administrative staff | Accountant              |                   1 |
| Radiology        | 2026-05-18 | morning   | administrative staff | Administrative Director |                   1 |
| Radiology        | 2026-05-18 | morning   | doctor               | Anesthesiology          |                   1 |
| Radiology        | 2026-05-18 | morning   | doctor               | Dermatology             |                   1 |
| Radiology        | 2026-05-18 | morning   | doctor               | Gastroenterology        |                   1 |
| Radiology        | 2026-05-18 | morning   | nurse                | nurse                   |                   6 |
| Radiology        | 2026-05-18 | night     | administrative staff | Accountant              |                   1 |
| Radiology        | 2026-05-18 | night     | administrative staff | Administrative Director |                   1 |
| Radiology        | 2026-05-18 | night     | doctor               | Anesthesiology          |                   1 |
| Radiology        | 2026-05-18 | night     | doctor               | Dermatology             |                   1 |
| Radiology        | 2026-05-18 | night     | doctor               | Gastroenterology        |                   1 |
| Radiology        | 2026-05-18 | night     | nurse                | nurse                   |                   6 |
| Radiology        | 2026-05-19 | afternoon | administrative staff | Accountant              |                   1 |
| Radiology        | 2026-05-19 | afternoon | administrative staff | Administrative Director |                   1 |
| Radiology        | 2026-05-19 | afternoon | doctor               | Anesthesiology          |                   1 |
| Radiology        | 2026-05-19 | afternoon | doctor               | Dermatology             |                   1 |
| Radiology        | 2026-05-19 | afternoon | doctor               | Gastroenterology        |                   1 |
| Radiology        | 2026-05-19 | afternoon | nurse                | nurse                   |                   6 |
| Radiology        | 2026-05-19 | morning   | administrative staff | Inventory Manager       |                   1 |
| Radiology        | 2026-05-19 | morning   | administrative staff | Procurement Officer     |                   1 |
| Radiology        | 2026-05-19 | morning   | doctor               | Gynecology              |                   1 |
| Radiology        | 2026-05-19 | morning   | doctor               | Neurology               |                   1 |
| Radiology        | 2026-05-19 | morning   | doctor               | Pediatrician            |                   1 |
| Radiology        | 2026-05-19 | morning   | nurse                | head nurse              |                   1 |
| Radiology        | 2026-05-19 | morning   | nurse                | nurse                   |                   3 |
| Radiology        | 2026-05-19 | morning   | nurse                | nursing assistant       |                   2 |
| Radiology        | 2026-05-19 | night     | administrative staff | Inventory Manager       |                   1 |
| Radiology        | 2026-05-19 | night     | administrative staff | Procurement Officer     |                   1 |
| Radiology        | 2026-05-19 | night     | doctor               | Gynecology              |                   1 |
